period_end,filed,form,fiscal_year,fiscal_period,assets,liabilities,current_assets,current_liabilities,long_term_debt,current_debt,revenue,operating_income,net_income,stockholders_equity,cash,shares_outstanding,interest_expense,default_point_proxy,total_debt_proxy,book_leverage,current_ratio,net_margin,return_on_assets,interest_coverage_proxy,cash_to_assets
2013-09-01,2016-10-12,10-K,2016,FY,,,,,,,,,,11012000000.0,4644000000.0,437126569.0,,,,,,,,,
2013-10-09,2013-10-16,10-K,2013,FY,,,,,,,,,,,,436922037.0,,,,,,,,,
2013-11-24,2013-12-20,10-Q,2014,Q1,17473000000.0,14933000000.0,17473000000.0,14933000000.0,4987000000.0,,24468000000.0,668000000.0,431000000.0,11409000000.0,4699000000.0,439722405.0,27000000.0,17426500000.0,19920000000.0,0.8546328621301437,1.1700930824348759,0.017614843877717834,0.02466662851256224,24.74074074074074,0.26892920505923423
2013-11-24,2014-10-15,10-K,2014,FY,,,,,,,24468000000.0,668000000.0,431000000.0,,,437762068.0,27000000.0,,,,,0.017614843877717834,,24.74074074074074,
2013-11-24,2014-12-18,10-Q,2015,Q1,32319000000.0,,,,,,24468000000.0,668000000.0,431000000.0,11409000000.0,4699000000.0,440504400.0,27000000.0,,,,,0.017614843877717834,0.013335808657446085,24.74074074074074,0.14539435007271265
2013-11-24,2015-10-14,10-K,2015,FY,,,,,,,24468000000.0,668000000.0,431000000.0,,,437406636.0,27000000.0,,,,,0.017614843877717834,,24.74074074074074,
2013-12-13,2013-12-20,10-Q,2014,Q1,,,,,,,,,,,,439722405.0,,,,,,,,,
2014-02-16,2014-03-14,10-Q,2014,Q2,16634000000.0,13884000000.0,16634000000.0,13884000000.0,4985000000.0,,25756000000.0,724000000.0,473000000.0,11709000000.0,5130000000.0,439877548.0,26000000.0,16376500000.0,18869000000.0,0.8346759648911867,1.1980697205416306,0.018364652896412488,0.028435734038715882,27.846153846153847,0.3084044727666226
2014-02-16,2014-10-15,10-K,2014,FY,,,,,,,25756000000.0,724000000.0,473000000.0,,,437762068.0,26000000.0,,,,,0.018364652896412488,,27.846153846153847,
2014-02-16,2015-03-11,10-Q,2015,Q2,31566000000.0,,,,,,25756000000.0,724000000.0,473000000.0,11709000000.0,5130000000.0,439974264.0,26000000.0,,,,,0.018364652896412488,0.014984476968890579,27.846153846153847,0.1625166318190458
2014-02-16,2015-10-14,10-K,2015,FY,,,,,,,25756000000.0,724000000.0,473000000.0,,,437406636.0,26000000.0,,,,,0.018364652896412488,,27.846153846153847,
2014-03-07,2014-03-14,10-Q,2014,Q2,,,,,,,,,,,,439877548.0,,,,,,,,,
2014-05-11,2014-06-05,10-Q,2014,Q3,17533000000.0,14687000000.0,17533000000.0,14687000000.0,4985000000.0,,25233000000.0,737000000.0,479000000.0,12021000000.0,5736000000.0,438295696.0,25000000.0,17179500000.0,19672000000.0,0.8376775223863572,1.1937768094232994,0.018983077715689772,0.02731991102492443,29.48,0.32715450864084866
2014-05-11,2014-10-15,10-K,2014,FY,,,,,,,25233000000.0,737000000.0,479000000.0,,,437762068.0,25000000.0,,,,,0.018983077715689772,,29.48,
2014-05-11,2015-06-04,10-Q,2015,Q3,32701000000.0,,,,,,25233000000.0,737000000.0,479000000.0,12021000000.0,5736000000.0,439487656.0,25000000.0,,,,,0.018983077715689772,0.014647870095715727,29.48,0.17540747989358124
2014-05-11,2015-10-14,10-K,2015,FY,,,,,,,25233000000.0,737000000.0,479000000.0,,,437406636.0,25000000.0,,,,,0.018983077715689772,,29.48,
2014-05-28,2014-06-05,10-Q,2014,Q3,,,,,,,,,,,,438295696.0,,,,,,,,,
2014-08-31,2014-10-15,10-K,2014,FY,17588000000.0,14412000000.0,17588000000.0,14412000000.0,5093000000.0,,34755000000.0,1091000000.0,705000000.0,12515000000.0,5738000000.0,437762068.0,35000000.0,16958500000.0,19505000000.0,0.8194223334091426,1.2203719122953094,0.02028485110056107,0.04008414828292017,31.17142857142857,0.32624516715942686
2014-08-31,2014-12-18,10-Q,2015,Q1,17588000000.0,14412000000.0,17588000000.0,14412000000.0,5093000000.0,,112640000000.0,3220000000.0,,12515000000.0,5738000000.0,440504400.0,,16958500000.0,19505000000.0,0.8194223334091426,1.2203719122953094,,,,0.32624516715942686
2014-08-31,2015-03-11,10-Q,2015,Q2,17588000000.0,14412000000.0,17588000000.0,14412000000.0,5093000000.0,0.0,112640000000.0,3220000000.0,,12515000000.0,5738000000.0,439974264.0,,2546500000.0,5093000000.0,0.8194223334091426,1.2203719122953094,,,,0.32624516715942686
2014-08-31,2015-06-04,10-Q,2015,Q3,17588000000.0,14412000000.0,17588000000.0,14412000000.0,5093000000.0,0.0,112640000000.0,3220000000.0,,12515000000.0,5738000000.0,439487656.0,,2546500000.0,5093000000.0,0.8194223334091426,1.2203719122953094,,,,0.32624516715942686
2014-08-31,2015-10-14,10-K,2015,FY,17588000000.0,14412000000.0,17588000000.0,14412000000.0,5093000000.0,0.0,34755000000.0,1091000000.0,705000000.0,12515000000.0,5738000000.0,437406636.0,35000000.0,2546500000.0,5093000000.0,0.8194223334091426,1.2203719122953094,0.02028485110056107,0.04008414828292017,31.17142857142857,0.32624516715942686
2014-08-31,2015-12-18,10-Q,2016,Q1,,,,,,,,,,12515000000.0,5738000000.0,439777272.0,,,,,,,,,
2014-08-31,2016-03-09,10-Q,2016,Q2,,,,,,,,,,12515000000.0,5738000000.0,439035055.0,,,,,,,,,
2014-08-31,2016-06-01,10-Q,2016,Q3,,,,,,,,,,12515000000.0,5738000000.0,438065563.0,,,,,,,,,
2014-08-31,2016-10-12,10-K,2016,FY,32662000000.0,,,,,,110212000000.0,3220000000.0,2088000000.0,12515000000.0,5738000000.0,437126569.0,113000000.0,,,,,0.01894530541138896,0.06392749984691691,28.495575221238937,0.17567815810421897
2014-08-31,2017-10-18,10-K,2017,FY,,,,,,,,,,12515000000.0,5738000000.0,436989606.0,,,,,,,,,
2014-10-08,2014-10-15,10-K,2014,FY,,,,,,,,,,,,437762068.0,,,,,,,,,
2014-11-23,2014-12-18,10-Q,2015,Q1,19156000000.0,16019000000.0,19156000000.0,16019000000.0,5034000000.0,,26284000000.0,770000000.0,505000000.0,12570000000.0,5969000000.0,440504400.0,26000000.0,18536000000.0,21053000000.0,0.8362392983921487,1.1958299519320807,0.01921320955714503,0.026362497389851743,29.615384615384617,0.31159949885153476
2014-11-23,2015-10-14,10-K,2015,FY,,,,,,,26284000000.0,770000000.0,505000000.0,,,437406636.0,26000000.0,,,,,0.01921320955714503,,29.615384615384617,
2014-11-23,2015-12-18,10-Q,2016,Q1,34605000000.0,,,,,,26284000000.0,770000000.0,505000000.0,12570000000.0,5969000000.0,439777272.0,26000000.0,,,,,0.01921320955714503,0.014593266868949574,29.615384615384617,0.17248952463516834
2014-11-23,2016-10-12,10-K,2016,FY,,,,,,,26284000000.0,770000000.0,505000000.0,,,437126569.0,26000000.0,,,,,0.01921320955714503,,29.615384615384617,
2014-12-11,2014-12-18,10-Q,2015,Q1,,,,,,,,,,,,440504400.0,,,,,,,,,
2015-02-15,2015-03-11,10-Q,2015,Q2,18058000000.0,18249000000.0,18058000000.0,18249000000.0,3830000000.0,1200000000.0,26872000000.0,877000000.0,607000000.0,10425000000.0,5866000000.0,439974264.0,27000000.0,3115000000.0,5030000000.0,1.0105770295713812,0.9895336730779769,0.022588568026198273,0.0336139107320855,32.48148148148148,0.3248421752132019
2015-02-15,2015-10-14,10-K,2015,FY,,,,,,,26872000000.0,877000000.0,607000000.0,,,437406636.0,27000000.0,,,,,0.022588568026198273,,32.48148148148148,
2015-02-15,2016-03-09,10-Q,2016,Q2,33217000000.0,,,,,,26872000000.0,877000000.0,607000000.0,10425000000.0,5866000000.0,439035055.0,27000000.0,,,,,0.022588568026198273,0.01827377547641268,32.48148148148148,0.17659632116085136
2015-02-15,2016-10-12,10-K,2016,FY,,,,,,,26872000000.0,877000000.0,607000000.0,,,437126569.0,27000000.0,,,,,0.022588568026198273,,32.48148148148148,
2015-03-04,2015-03-11,10-Q,2015,Q2,,,,,,,,,,,,439974264.0,,,,,,,,,
2015-05-10,2015-06-04,10-Q,2015,Q3,17634000000.0,16736000000.0,17634000000.0,16736000000.0,4826000000.0,1200000000.0,25517000000.0,821000000.0,519000000.0,10814000000.0,5063000000.0,439487656.0,31000000.0,3613000000.0,6026000000.0,0.9490756493138256,1.0536567877629064,0.020339381588744758,0.029431779516842463,26.483870967741936,0.28711579902461154
2015-05-10,2015-10-14,10-K,2015,FY,,,,,,,25517000000.0,821000000.0,519000000.0,,,437406636.0,31000000.0,,,,,0.020339381588744758,,26.483870967741936,
2015-05-10,2016-06-01,10-Q,2016,Q3,33109000000.0,,,,,,25517000000.0,821000000.0,519000000.0,10814000000.0,5063000000.0,438065563.0,31000000.0,,,,,0.020339381588744758,0.015675496088676796,26.483870967741936,0.15291914585158115
2015-05-10,2016-10-12,10-K,2016,FY,,,,,,,25517000000.0,821000000.0,519000000.0,,,437126569.0,31000000.0,,,,,0.020339381588744758,,26.483870967741936,
2015-05-27,2015-06-04,10-Q,2015,Q3,,,,,,,,,,,,439487656.0,,,,,,,,,
2015-08-30,2015-10-14,10-K,2015,FY,17299000000.0,16540000000.0,17299000000.0,16540000000.0,4864000000.0,1283000000.0,34993000000.0,1156000000.0,778000000.0,10843000000.0,4801000000.0,437406636.0,40000000.0,3715000000.0,6147000000.0,0.9561246314815885,1.045888754534462,0.022233018032177865,0.04497369790161281,28.9,0.2775304930920863
2015-08-30,2015-12-18,10-Q,2016,Q1,17299000000.0,16540000000.0,17299000000.0,16540000000.0,4852000000.0,1283000000.0,116199000000.0,3624000000.0,,10843000000.0,4801000000.0,439777272.0,,3709000000.0,6135000000.0,0.9561246314815885,1.045888754534462,,,,0.2775304930920863
2015-08-30,2016-03-09,10-Q,2016,Q2,16779000000.0,16539000000.0,16779000000.0,16539000000.0,4852000000.0,1283000000.0,116199000000.0,3624000000.0,,10843000000.0,4801000000.0,439035055.0,,3709000000.0,6135000000.0,0.9856964062220633,1.0145111554507527,,,,0.2861314738661422
2015-08-30,2016-06-01,10-Q,2016,Q3,16779000000.0,16539000000.0,16779000000.0,16539000000.0,4852000000.0,1283000000.0,116199000000.0,3624000000.0,,10843000000.0,4801000000.0,438065563.0,,3709000000.0,6135000000.0,0.9856964062220633,1.0145111554507527,,,,0.2861314738661422
2015-08-30,2016-10-12,10-K,2016,FY,16779000000.0,16539000000.0,16779000000.0,16539000000.0,4852000000.0,1283000000.0,34993000000.0,1156000000.0,778000000.0,10843000000.0,4801000000.0,437126569.0,40000000.0,3709000000.0,6135000000.0,0.9856964062220633,1.0145111554507527,0.022233018032177865,0.046367483163478156,28.9,0.2861314738661422
2015-08-30,2016-12-16,10-Q,2017,Q1,,,,,,,,,,10843000000.0,4801000000.0,439240344.0,,,,,,,,,
2015-08-30,2017-03-09,10-Q,2017,Q2,,,,,,,,,,10843000000.0,4801000000.0,438941216.0,,,,,,,,,
2015-08-30,2017-06-01,10-Q,2017,Q3,,,,,,,,,,10843000000.0,4801000000.0,438593340.0,,,,,,,,,
2015-08-30,2017-10-18,10-K,2017,FY,33017000000.0,,,,,,113666000000.0,3624000000.0,2409000000.0,10843000000.0,4801000000.0,436989606.0,124000000.0,,,,,0.021193672690162407,0.07296241330223824,29.225806451612904,0.14540994033376745
2015-08-30,2018-10-26,10-K,2018,FY,,,,,,,,,,10843000000.0,4801000000.0,438208376.0,,,,,,,,,
2015-10-05,2015-10-14,10-K,2015,FY,,,,,,,,,,,,437406636.0,,,,,,,,,
2015-11-22,2015-12-18,10-Q,2016,Q1,18858000000.0,18293000000.0,18858000000.0,18293000000.0,4845000000.0,1281000000.0,26627000000.0,767000000.0,487000000.0,11080000000.0,5054000000.0,439777272.0,33000000.0,3703500000.0,6126000000.0,0.9700392406405769,1.0308861313070574,0.018289705937582154,0.025824583731042527,23.242424242424242,0.2680029695619896
2015-11-22,2016-10-12,10-K,2016,FY,,,,,,,26627000000.0,767000000.0,487000000.0,,,437126569.0,33000000.0,,,,,0.018289705937582154,,23.242424242424242,
2015-11-22,2016-12-16,10-Q,2017,Q1,35037000000.0,,,,,,26627000000.0,767000000.0,487000000.0,11080000000.0,5054000000.0,439240344.0,33000000.0,,,,,0.018289705937582154,0.013899591860033679,23.242424242424242,0.1442475097753803
2015-11-22,2017-10-18,10-K,2017,FY,,,,,,,26627000000.0,767000000.0,487000000.0,,,436989606.0,33000000.0,,,,,0.018289705937582154,,23.242424242424242,
2015-12-10,2015-12-18,10-Q,2016,Q1,,,,,,,,,,,,439777272.0,,,,,,,,,
2016-02-14,2016-03-09,10-Q,2016,Q2,15529000000.0,15433000000.0,15529000000.0,15433000000.0,4886000000.0,89000000.0,27567000000.0,856000000.0,555000000.0,11234000000.0,3633000000.0,439035055.0,31000000.0,2532000000.0,4975000000.0,0.9938180179019899,1.006220436726495,0.020132767439329635,0.03573958400412132,27.612903225806452,0.23394938502157253
2016-02-14,2016-10-12,10-K,2016,FY,,,,,,,27567000000.0,856000000.0,555000000.0,,,437126569.0,31000000.0,,,,,0.020132767439329635,,27.612903225806452,
2016-02-14,2017-03-09,10-Q,2017,Q2,32388000000.0,,,,,,27567000000.0,856000000.0,555000000.0,11234000000.0,3633000000.0,438941216.0,31000000.0,,,,,0.020132767439329635,0.017135976287513895,27.612903225806452,0.11217117450907743
2016-02-14,2017-10-18,10-K,2017,FY,,,,,,,27567000000.0,856000000.0,555000000.0,,,436989606.0,31000000.0,,,,,0.020132767439329635,,27.612903225806452,
2016-03-02,2016-03-09,10-Q,2016,Q2,,,,,,,,,,,,439035055.0,,,,,,,,,
2016-05-08,2016-06-01,10-Q,2016,Q3,16542000000.0,16999000000.0,16542000000.0,16999000000.0,3921000000.0,1193000000.0,26151000000.0,858000000.0,549000000.0,11748000000.0,4884000000.0,438065563.0,30000000.0,3153500000.0,5114000000.0,1.0276266473219684,0.9731160656509207,0.020993461053114604,0.033188248095756254,28.6,0.2952484584693507
2016-05-08,2016-10-12,10-K,2016,FY,,,,,,,26151000000.0,858000000.0,549000000.0,,,437126569.0,30000000.0,,,,,0.020993461053114604,,28.6,
2016-05-08,2017-06-01,10-Q,2017,Q3,33873000000.0,,,,,,26151000000.0,858000000.0,549000000.0,11748000000.0,4884000000.0,438593340.0,30000000.0,,,,,0.020993461053114604,0.01620759897263307,28.6,0.14418563457621114
2016-05-08,2017-10-18,10-K,2017,FY,,,,,,,26151000000.0,858000000.0,549000000.0,,,436989606.0,30000000.0,,,,,0.020993461053114604,,28.6,
2016-05-25,2016-06-01,10-Q,2016,Q3,,,,,,,,,,,,438065563.0,,,,,,,,,
2016-08-28,2016-10-12,10-K,2016,FY,15218000000.0,15575000000.0,15218000000.0,15575000000.0,4061000000.0,1100000000.0,35728000000.0,1191000000.0,785000000.0,12332000000.0,3379000000.0,437126569.0,39000000.0,3130500000.0,5161000000.0,1.0234590616375345,0.9770786516853932,0.02197156291983878,0.0515836509396767,30.53846153846154,0.2220396898409778
2016-08-28,2016-12-16,10-Q,2017,Q1,15218000000.0,15575000000.0,15218000000.0,15575000000.0,4061000000.0,1100000000.0,118719000000.0,3672000000.0,,12332000000.0,3379000000.0,439240344.0,,3130500000.0,5161000000.0,1.0234590616375345,0.9770786516853932,,,,0.2220396898409778
2016-08-28,2017-03-09,10-Q,2017,Q2,15218000000.0,15575000000.0,15218000000.0,15575000000.0,4061000000.0,1100000000.0,118719000000.0,3672000000.0,,12332000000.0,3379000000.0,438941216.0,,3130500000.0,5161000000.0,1.0234590616375345,0.9770786516853932,,,,0.2220396898409778
2016-08-28,2017-06-01,10-Q,2017,Q3,15218000000.0,15575000000.0,15218000000.0,15575000000.0,4061000000.0,1100000000.0,118719000000.0,3672000000.0,,12332000000.0,3379000000.0,438593340.0,,3130500000.0,5161000000.0,1.0234590616375345,0.9770786516853932,,,,0.2220396898409778
2016-08-28,2017-10-18,10-K,2017,FY,15218000000.0,15575000000.0,15218000000.0,15575000000.0,4061000000.0,1100000000.0,35728000000.0,1191000000.0,785000000.0,12332000000.0,3379000000.0,436989606.0,39000000.0,3130500000.0,5161000000.0,1.0234590616375345,0.9770786516853932,0.02197156291983878,0.0515836509396767,30.53846153846154,0.2220396898409778
2016-08-28,2017-12-21,10-Q,2018,Q1,,,,,,,,,,12332000000.0,3379000000.0,439105871.0,,,,,,,,,
2016-08-28,2018-03-15,10-Q,2018,Q2,,,,,,,,,,12332000000.0,3379000000.0,438820272.0,,,,,,,,,
2016-08-28,2018-06-07,10-Q,2018,Q3,,,,,,,,,,12332000000.0,3379000000.0,438541544.0,,,,,,,,,
2016-08-28,2018-10-26,10-K,2018,FY,33163000000.0,,,,,,118719000000.0,3672000000.0,2376000000.0,12332000000.0,3379000000.0,438208376.0,133000000.0,,,,,0.02001364566750057,0.07164611163043151,27.60902255639098,0.10189066127913639
2016-08-28,2019-10-11,10-K,2019,Q4,,,,,,,,,,12332000000.0,3379000000.0,439656950.0,,,,,,,,,
2016-10-04,2016-10-12,10-K,2016,FY,,,,,,,,,,,,437126569.0,,,,,,,,,
2016-11-20,2016-12-16,10-Q,2017,Q1,18570000000.0,19161000000.0,18570000000.0,19161000000.0,3933000000.0,1159000000.0,27469000000.0,849000000.0,555000000.0,12231000000.0,4805000000.0,439240344.0,29000000.0,3125500000.0,5092000000.0,1.0318255250403878,0.969156098324722,0.020204594269904255,0.02988691437802908,29.275862068965516,0.2587506731287022
2016-11-20,2017-10-18,10-K,2017,FY,,,,,,,27469000000.0,849000000.0,555000000.0,,,436989606.0,29000000.0,,,,,0.020204594269904255,,29.275862068965516,
2016-11-20,2017-12-21,10-Q,2018,Q1,36532000000.0,,,,,,27469000000.0,849000000.0,555000000.0,12231000000.0,4805000000.0,439105871.0,29000000.0,,,,,0.020204594269904255,0.015192160297821089,29.275862068965516,0.13152852293879339
2016-11-20,2018-10-26,10-K,2018,FY,,,,,,,28099000000.0,849000000.0,555000000.0,,,438208376.0,29000000.0,,,,,0.019751592583365955,,29.275862068965516,
2016-12-08,2016-12-16,10-Q,2017,Q1,,,,,,,,,,,,439240344.0,,,,,,,,,
2017-02-12,2017-03-09,10-Q,2017,Q2,17460000000.0,18860000000.0,17460000000.0,18860000000.0,2815000000.0,2257000000.0,29130000000.0,844000000.0,521000000.0,12712000000.0,4744000000.0,438941216.0,31000000.0,3664500000.0,5072000000.0,1.0801832760595647,0.9257688229056203,0.01788534157226227,0.029839633447880872,27.225806451612904,0.2717067583046964
2017-02-12,2017-10-18,10-K,2017,FY,,,,,,,29130000000.0,844000000.0,521000000.0,,,436989606.0,31000000.0,,,,,0.01788534157226227,,27.225806451612904,
2017-02-12,2018-03-15,10-Q,2018,Q2,35630000000.0,,,,,,29130000000.0,844000000.0,521000000.0,12712000000.0,4744000000.0,438820272.0,31000000.0,,,,,0.01788534157226227,0.014622509121526803,27.225806451612904,0.13314622509121526
2017-02-12,2018-10-26,10-K,2018,FY,,,,,,,29766000000.0,844000000.0,521000000.0,,,438208376.0,31000000.0,,,,,0.01750319156084123,,27.225806451612904,
2017-03-01,2017-03-09,10-Q,2017,Q2,,,,,,,,,,,,438941216.0,,,,,,,,,
2017-05-07,2017-06-01,10-Q,2017,Q3,17256000000.0,21394000000.0,17256000000.0,21394000000.0,2821000000.0,1158000000.0,28216000000.0,968000000.0,706000000.0,10185000000.0,4538000000.0,438593340.0,21000000.0,2568500000.0,3979000000.0,1.2398006490496059,0.806581284472282,0.02502126453076269,0.04091330551692165,46.095238095238095,0.26298099211868337
2017-05-07,2017-10-18,10-K,2017,FY,,,,,,,28216000000.0,968000000.0,706000000.0,,,436989606.0,21000000.0,,,,,0.02502126453076269,,46.095238095238095,
2017-05-07,2018-06-07,10-Q,2018,Q3,35631000000.0,,,,,,28216000000.0,968000000.0,706000000.0,10185000000.0,4538000000.0,438541544.0,21000000.0,,,,,0.02502126453076269,0.01981420673009458,46.095238095238095,0.12736100586567875
2017-05-07,2018-10-26,10-K,2018,FY,,,,,,,28860000000.0,968000000.0,706000000.0,,,438208376.0,21000000.0,,,,,0.024462924462924463,,46.095238095238095,
2017-05-24,2017-06-01,10-Q,2017,Q3,,,,,,,,,,,,438593340.0,,,,,,,,,
2017-09-03,2017-10-18,10-K,2017,FY,17317000000.0,17495000000.0,17317000000.0,17495000000.0,6573000000.0,86000000.0,41357000000.0,1450000000.0,932000000.0,11079000000.0,4546000000.0,436989606.0,53000000.0,3372500000.0,6659000000.0,1.010278916671479,0.9898256644755644,0.022535483714969655,0.0538199457180805,27.358490566037737,0.26251660218282613
2017-09-03,2017-12-21,10-Q,2018,Q1,17317000000.0,17495000000.0,17317000000.0,17495000000.0,6573000000.0,86000000.0,129025000000.0,4111000000.0,,11079000000.0,4546000000.0,439105871.0,,3372500000.0,6659000000.0,1.010278916671479,0.9898256644755644,,,,0.26251660218282613
2017-09-03,2018-03-15,10-Q,2018,Q2,17317000000.0,17495000000.0,17317000000.0,17495000000.0,6573000000.0,86000000.0,129025000000.0,4111000000.0,,11079000000.0,4546000000.0,438820272.0,,3372500000.0,6659000000.0,1.010278916671479,0.9898256644755644,,,,0.26251660218282613
2017-09-03,2018-06-07,10-Q,2018,Q3,17317000000.0,17495000000.0,17317000000.0,17495000000.0,6573000000.0,86000000.0,129025000000.0,4111000000.0,,11079000000.0,4546000000.0,438541544.0,,3372500000.0,6659000000.0,1.010278916671479,0.9898256644755644,,,,0.26251660218282613
2017-09-03,2018-10-26,10-K,2018,FY,17317000000.0,17495000000.0,17317000000.0,17495000000.0,6573000000.0,86000000.0,129025000000.0,1450000000.0,932000000.0,11079000000.0,4546000000.0,438208376.0,53000000.0,3372500000.0,6659000000.0,1.010278916671479,0.9898256644755644,0.007223406316605309,0.0538199457180805,27.358490566037737,0.26251660218282613
2017-09-03,2018-12-20,10-Q,2019,Q1,,,,,,,,,,11079000000.0,4546000000.0,440490478.0,,,,,,,,,
2017-09-03,2019-03-13,10-Q,2019,Q2,,,,,,,,,,11079000000.0,4546000000.0,439880257.0,,,,,,,,,
2017-09-03,2019-06-06,10-Q,2019,Q3,,,,,,,,,,11079000000.0,4546000000.0,439789186.0,,,,,,,,,
2017-09-03,2019-10-11,10-K,2019,Q4,36347000000.0,,,,,,129025000000.0,4111000000.0,2714000000.0,11079000000.0,4546000000.0,439656950.0,134000000.0,,,,,0.021034683200930052,0.07466916114122212,30.67910447761194,0.12507222054089745
2017-09-03,2020-10-07,10-K,2020,FY,,,,,,,,,,11079000000.0,4546000000.0,441228027.0,,,,,,,,,
2017-10-10,2017-10-18,10-K,2017,FY,,,,,,,,,,,,436989606.0,,,,,,,,,
2017-11-26,2017-12-21,10-Q,2018,Q1,19897000000.0,20360000000.0,19897000000.0,20360000000.0,6478000000.0,116000000.0,31117000000.0,951000000.0,651000000.0,11356000000.0,5689000000.0,439105871.0,37000000.0,3355000000.0,6594000000.0,1.0232698396743227,0.9772593320235756,0.02092103994601022,0.03271850027642358,25.7027027027027,0.2859225008795296
2017-11-26,2018-10-26,10-K,2018,FY,,,,,,,31809000000.0,951000000.0,651000000.0,,,438208376.0,37000000.0,,,,,0.020465905875695557,,25.7027027027027,
2017-11-26,2018-12-20,10-Q,2019,Q1,39378000000.0,,,,,,31809000000.0,951000000.0,651000000.0,11356000000.0,5689000000.0,440490478.0,37000000.0,,,,,0.020465905875695557,0.01653207374676215,25.7027027027027,0.14447153232769566
2017-11-26,2019-03-13,10-Q,2019,Q2,,,,,,,,,,11356000000.0,,439880257.0,,,,,,,,,
2017-11-26,2019-10-11,10-K,2019,Q4,,,,,,,31809000000.0,951000000.0,651000000.0,,,439656950.0,37000000.0,,,,,0.020465905875695557,,25.7027027027027,
2017-12-13,2017-12-21,10-Q,2018,Q1,,,,,,,,,,,,439105871.0,,,,,,,,,
2018-02-18,2018-03-15,10-Q,2018,Q2,18899000000.0,18913000000.0,18899000000.0,18913000000.0,6505000000.0,122000000.0,32279000000.0,1016000000.0,713000000.0,12053000000.0,4781000000.0,438820272.0,37000000.0,3374500000.0,6627000000.0,1.0007407799354464,0.9992597684132607,0.02208866445676756,0.037726863855230434,27.45945945945946,0.25297634795491825
2018-02-18,2018-10-26,10-K,2018,FY,,,,,,,32995000000.0,1016000000.0,713000000.0,,,438208376.0,37000000.0,,,,,0.021609334747689043,,27.45945945945946,
2018-02-18,2019-03-13,10-Q,2019,Q2,38703000000.0,,,,,,32995000000.0,1016000000.0,713000000.0,12053000000.0,4781000000.0,439880257.0,37000000.0,,,,,0.021609334747689043,0.018422344521096555,27.45945945945946,0.12353047567372039
2018-02-18,2019-06-06,10-Q,2019,Q3,,,,,,,,,,12053000000.0,,439789186.0,,,,,,,,,
2018-02-18,2019-10-11,10-K,2019,Q4,,,,,,,32995000000.0,1016000000.0,713000000.0,,,439656950.0,37000000.0,,,,,0.021609334747689043,,27.45945945945946,
2018-03-07,2018-03-15,10-Q,2018,Q2,,,,,,,,,,,,438820272.0,,,,,,,,,
2018-05-13,2018-06-07,10-Q,2018,Q3,19693000000.0,19411000000.0,19693000000.0,19411000000.0,6492000000.0,119000000.0,31624000000.0,1067000000.0,762000000.0,12447000000.0,5877000000.0,438541544.0,37000000.0,3365000000.0,6611000000.0,0.9856801909307876,1.0145278450363195,0.024095623577030104,0.03869395216574417,28.83783783783784,0.2984309145381608
2018-05-13,2018-10-26,10-K,2018,FY,,,,,,,32361000000.0,1067000000.0,762000000.0,,,438208376.0,37000000.0,,,,,0.023546861963474552,,28.83783783783784,
2018-05-13,2019-06-06,10-Q,2019,Q3,39605000000.0,,,,,,32361000000.0,1067000000.0,762000000.0,12447000000.0,5877000000.0,439789186.0,37000000.0,,,,,0.023546861963474552,0.01923999495013256,28.83783783783784,0.14839035475318774
2018-05-13,2019-10-11,10-K,2019,Q4,,,,,,,32361000000.0,1067000000.0,762000000.0,,,439656950.0,37000000.0,,,,,0.023546861963474552,,28.83783783783784,
2018-05-30,2018-06-07,10-Q,2018,Q3,,,,,,,,,,,,438541544.0,,,,,,,,,
2018-09-02,2018-10-26,10-K,2018,FY,20289000000.0,19926000000.0,20289000000.0,19926000000.0,6487000000.0,90000000.0,141576000000.0,1446000000.0,1053000000.0,13103000000.0,6055000000.0,438208376.0,48000000.0,3333500000.0,6577000000.0,0.9821085317166938,1.0182174043962662,0.007437701305305984,0.05190004435901227,30.125,0.2984375770121741
2018-09-02,2018-12-20,10-Q,2019,Q1,20289000000.0,19926000000.0,20289000000.0,19926000000.0,6487000000.0,90000000.0,141576000000.0,4480000000.0,,13103000000.0,6055000000.0,440490478.0,,3333500000.0,6577000000.0,0.9821085317166938,1.0182174043962662,,,,0.2984375770121741
2018-09-02,2019-03-13,10-Q,2019,Q2,20289000000.0,19926000000.0,20289000000.0,19926000000.0,6487000000.0,90000000.0,141576000000.0,4480000000.0,,13103000000.0,6055000000.0,439880257.0,,3333500000.0,6577000000.0,0.9821085317166938,1.0182174043962662,,,,0.2984375770121741
2018-09-02,2019-06-06,10-Q,2019,Q3,20289000000.0,19926000000.0,20289000000.0,19926000000.0,6487000000.0,90000000.0,141576000000.0,4480000000.0,,13103000000.0,6055000000.0,439789186.0,,3333500000.0,6577000000.0,0.9821085317166938,1.0182174043962662,,,,0.2984375770121741
2018-09-02,2019-10-11,10-K,2019,Q4,20289000000.0,19926000000.0,20289000000.0,19926000000.0,6487000000.0,90000000.0,141576000000.0,1446000000.0,1053000000.0,13103000000.0,6055000000.0,439656950.0,48000000.0,3333500000.0,6577000000.0,0.9821085317166938,1.0182174043962662,0.007437701305305984,0.05190004435901227,30.125,0.2984375770121741
2018-09-02,2019-12-23,10-Q,2020,Q1,,,,,,,,,,13103000000.0,6055000000.0,441757627.0,,,,,,,,,
